Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Follower Count,User Following Count,User Tweets Count,User Likes Count,User Location
1522810689106022400,2022-05-07 05:28:55+00:00,https://twitter.com/kulidesa11/status/1522810689106022400,@CatatanAli07 done,0,0,0,,1.451520189736964e+18,kulidesa11,61.0,194.0,1398.0,3935.0,"Washington, DC"
1522795274472914945,2022-05-07 04:27:40+00:00,https://twitter.com/jawara_jampangs/status/1522795274472914945,"@CatatanAli07 Akun lama ""lewat"" ?..... Gass lagi atuh",0,0,0,,405475969.0,jawara_jampangs,812.0,1065.0,3674.0,1341.0,KuSukabumiku
1522780115523960834,2022-05-07 03:27:26+00:00,https://twitter.com/youl_af/status/1522780115523960834,@CatatanAli07 Follow lagi!!,0,0,0,,198407927.0,youl_af,2499.0,2463.0,32186.0,55752.0,
1522763559792365568,2022-05-07 02:21:38+00:00,https://twitter.com/AnggaraSasih/status/1522763559792365568,"@CatatanAli07 Bismillah akun sudah lawas adakah yang mo unfollow Aku 😥😥

😂😂😂",0,0,0,,1097089224.0,AnggaraSasih,129.0,69.0,4242.0,14217.0,
1522760419060109312,2022-05-07 02:09:10+00:00,https://twitter.com/HMumajjad/status/1522760419060109312,@CatatanAli07 Done ✔️,0,0,0,,2384933310.0,HMumajjad,903.0,896.0,12065.0,10588.0,
1522758074796494848,2022-05-07 01:59:51+00:00,https://twitter.com/151_aldo/status/1522758074796494848,@CatatanAli07 Maunya so polowin doang apa polbek jg...? Done,0,0,0,,1.0952900799357747e+18,151_aldo,463.0,801.0,4648.0,19768.0,
1522751397086711809,2022-05-07 01:33:19+00:00,https://twitter.com/KertasPutihLagi/status/1522751397086711809,"@CatatanAli07 Fb, ya",0,0,0,,1.4152651952832102e+18,KertasPutihLagi,1532.0,1599.0,5635.0,8978.0,
1522731321335767040,2022-05-07 00:13:32+00:00,https://twitter.com/pro_anies/status/1522731321335767040,@CatatanAli07 Sdh..🙏,0,0,0,,1.4159145832654643e+18,pro_anies,3128.0,2982.0,2516.0,2487.0,"DKI Jakarta, Indonesia"
1522725089325711360,2022-05-06 23:48:46+00:00,https://twitter.com/heriawanadiwan4/status/1522725089325711360,@CatatanAli07 🖐️☝️,0,0,0,,1.4413543181588603e+18,heriawanadiwan4,850.0,1292.0,32404.0,41552.0,
1522717379192832000,2022-05-06 23:18:08+00:00,https://twitter.com/mh_kdut/status/1522717379192832000,"@CatatanAli07 Alhamdulillah, akun baru netes udah 2K aja Followernya...👍",0,0,0,,99452989.0,mh_kdut,1282.0,1953.0,10885.0,11307.0,
1522714060151980033,2022-05-06 23:04:57+00:00,https://twitter.com/rahman_nanie/status/1522714060151980033,@CatatanAli07 Done! Menunggu di folback nih,0,0,0,,1.4358368797991404e+18,rahman_nanie,142.0,298.0,1334.0,1875.0,
1522710544981331968,2022-05-06 22:50:59+00:00,https://twitter.com/SultanAliNatadi/status/1522710544981331968,"@CatatanAli07 Wes fol...
Fol back, Bro...!",0,0,0,,511902828.0,SultanAliNatadi,919.0,812.0,8630.0,53675.0,Bumi  اَللّهُ 
1522678732434989056,2022-05-06 20:44:34+00:00,https://twitter.com/bmbgst/status/1522678732434989056,@CatatanAli07 Done,0,0,0,,1.0915991274382541e+18,bmbgst,1765.0,1756.0,117117.0,117300.0,
1522617594427052032,2022-05-06 16:41:38+00:00,https://twitter.com/yanto_odieun/status/1522617594427052032,@CatatanAli07 Belum FB-kan..,0,0,0,,852298740.0,yanto_odieun,2081.0,2164.0,589.0,1194.0,Indonesia
1522615645434654720,2022-05-06 16:33:53+00:00,https://twitter.com/ijaajalah/status/1522615645434654720,@CatatanAli07 fb ya,0,0,0,,1.507596951386157e+18,ijaajalah,35.0,106.0,1088.0,1782.0,
1522610202922524672,2022-05-06 16:12:15+00:00,https://twitter.com/Khabee12/status/1522610202922524672,@CatatanAli07 Udin dipolou,0,0,0,,1.2731923348096778e+18,Khabee12,5851.0,4965.0,7659.0,16231.0,
1522605409734782976,2022-05-06 15:53:12+00:00,https://twitter.com/dovey_mr/status/1522605409734782976,@CatatanAli07 Done,0,0,0,,1.3230341609994854e+18,dovey_mr,4179.0,4298.0,12310.0,21195.0,Di hati mue
1522598728133070848,2022-05-06 15:26:39+00:00,https://twitter.com/DoddyAlpayat/status/1522598728133070848,@CatatanAli07 Gw juga akun baru netas....yuk kita sama2 keringkan kolam cebong. Spy tak bisa berkembang biak lagi.,0,0,0,,1.5101730169989693e+18,DoddyAlpayat,41.0,143.0,1351.0,1790.0,
1522597614944141314,2022-05-06 15:22:14+00:00,https://twitter.com/AnkerPengembara/status/1522597614944141314,@CatatanAli07 Done,0,0,0,,152158640.0,AnkerPengembara,1870.0,2435.0,10462.0,37462.0,
1522592910830899207,2022-05-06 15:03:33+00:00,https://twitter.com/kudu_piye_neh/status/1522592910830899207,@CatatanAli07 follback kak 🙏🏻,0,0,0,,1.1319845282290934e+18,kudu_piye_neh,3941.0,4474.0,14286.0,76401.0,"Banyuwangi, Indonesia"
1522583789368578048,2022-05-06 14:27:18+00:00,https://twitter.com/dadang2505/status/1522583789368578048,@CatatanAli07 mudah-mudahan aku di fb 😅☝🏼,0,0,0,,253497468.0,dadang2505,108.0,280.0,3608.0,962.0,"Bandung, Jawa barat"
1522578298945294341,2022-05-06 14:05:29+00:00,https://twitter.com/RickyBarmans/status/1522578298945294341,@CatatanAli07 Udah tuh... salam YNWA 😁😄,0,0,0,,1.3863357833766748e+18,RickyBarmans,3937.0,3278.0,11720.0,29510.0,Indonesia
1522575906153279489,2022-05-06 13:55:58+00:00,https://twitter.com/Rizqueena0704/status/1522575906153279489,@CatatanAli07 Done,0,0,0,,1.5208450303861432e+18,Rizqueena0704,574.0,760.0,335.0,9989.0,Jakarta Capital Region
1522571095215280129,2022-05-06 13:36:51+00:00,https://twitter.com/sumidi06/status/1522571095215280129,@CatatanAli07 Done broh,0,0,0,,2792698290.0,sumidi06,6487.0,5836.0,57010.0,63248.0,
1522570966358171649,2022-05-06 13:36:21+00:00,https://twitter.com/HardjonoF/status/1522570966358171649,"@CatatanAli07 Dah masuk, kari ngadukkk bro",0,0,0,,8.536405698258043e+17,HardjonoF,1781.0,2441.0,14079.0,11413.0,
1522570024224915456,2022-05-06 13:32:36+00:00,https://twitter.com/neo_Ro1/status/1522570024224915456,@CatatanAli07 Done,0,0,0,,998663935.0,neo_Ro1,263.0,1066.0,2791.0,23699.0,Batavia is my country
1522564132872278018,2022-05-06 13:09:11+00:00,https://twitter.com/jiyuu1290/status/1522564132872278018,@CatatanAli07 aaaauuuuuoooooo,0,0,0,,1.5163248211265085e+18,jiyuu1290,21.0,91.0,72.0,308.0,Hutan Belantara Amazon
1522562344987275266,2022-05-06 13:02:05+00:00,https://twitter.com/AhmadSyafii_7/status/1522562344987275266,"@CatatanAli07 Lanjutkan, Om... 👍",0,0,0,,1.1678505798649078e+18,AhmadSyafii_7,1145.0,1443.0,5297.0,2060.0,Indonesia
1522556201824776193,2022-05-06 12:37:40+00:00,https://twitter.com/yasboy/status/1522556201824776193,@CatatanAli07 Hadir☝️,0,0,0,,33645252.0,yasboy,2790.0,3225.0,32867.0,43227.0,
1522547544659992577,2022-05-06 12:03:16+00:00,https://twitter.com/Wargabiasa1234/status/1522547544659992577,"@CatatanAli07 Udah plw.... MapnitipYa

https://t.co/bcZv9ccdG7",0,0,0,,1.3639939507600507e+18,Wargabiasa1234,1653.0,4987.0,16073.0,4133.0,
1522546880772665344,2022-05-06 12:00:38+00:00,https://twitter.com/inspirasi_jalan/status/1522546880772665344,@CatatanAli07 Done follow 🙏,0,0,0,,3229983116.0,inspirasi_jalan,1789.0,2244.0,52642.0,57980.0,
1522544005384671232,2022-05-06 11:49:13+00:00,https://twitter.com/tiqom4/status/1522544005384671232,@CatatanAli07 Laah... Ini saya masih follow bang,0,0,0,,1.3337290375758316e+18,tiqom4,100.0,201.0,6826.0,17214.0,"East Jakarta,Indonesia"
